SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene1391	0.564781341042824	10	7	35	0.005833	48_48.61	47.522	48.7	-1.179	51	48	3	23	0.747230218323962	-1.16	-8.211	5.89	-1.16	3.597	1	2085500	2086500	protein_coding	+	info1391	info1391	NA
Gene1142	0.565432287762841	10	8	35	0.005833	48_48.61	61.19	47.663	13.527	64	46	18	21	0.0823428505578676	6.053	-0.753	12.858	6.053	3.472	1	1712000	1713000	non_coding	-	info1142	info1142	NA
Gene185	0.565955923300864	10	10	51	0.0085	48_48.61	48	48.675	-0.675	48	48	0	29	0.829707017783527	-0.641	-6.476	5.194	-0.641	2.977	1	276500	277500	protein_coding	+	info185	info185	NA
Gene449	0.566384920167777	10	8	38	0.006333	48_48.61	45	48.868	-3.868	48	48	0	20	0.439115255524356	-2.58	-9.109	3.948	-2.58	3.331	1	672500	673500	protein_coding	+	info449	info449	NA
Gene947	0.566984996587217	10	7	26	0.004333	48_48.61	41.562	49.007	-7.445	35	48.5	-13.5	16	0.14803954989875	-6.424	-15.104	2.257	-6.424	4.429	1	1419500	1420500	protein_coding	+	info947	info947	NA
Gene781	0.567602007421416	10	9	50	0.008333	48_48.61	50.162	48.392	1.771	48	48	0	37	0.443524054042759	2.717	-4.223	9.656	2.717	3.541	1	1170500	1171500	protein_coding	+	info781	info781	NA
Gene1137	0.568346745261866	10	4	16	0.002667	48_48.61	54.562	48.275	6.288	49.5	48	1.5	16	0.40485791288865	6.288	-8.486	21.062	6.288	7.538	1	1704500	1705500	protein_coding	+	info1137	info1137	NA
Gene717	0.568438940822389	10	9	36	0.006	48_48.61	33.207	50.258	-17.051	28	49	-21	29	0.00716033242597041	-11.646	-20.074	-3.218	-11.646	4.3	1	1074500	1075500	protein_coding	+	info717	info717	NA
Gene226	0.569021271587376	10	8	19	0.003167	48_48.61	44.125	48.733	-4.608	38.5	48	-9.5	8	0.872081825675354	0.531	-5.929	6.992	0.531	3.296	1	338000	339000	non_coding	-	info226	info226	NA
Gene733	0.570050466213322	10	10	26	0.004333	48_48.61	40.625	48.829	-8.204	37.5	48.5	-11	8	0.227269855455324	-3.089	-8.094	1.915	-3.089	2.553	1	1098500	1099500	protein_coding	+	info733	info733	NA
Gene526	0.570143464738692	10	9	35	0.005833	48_48.61	43.667	48.982	-5.315	43	48	-5	21	0.235048587119583	-4.146	-10.976	2.683	-4.146	3.485	1	788000	789000	non_coding	-	info526	info526	NA
Gene924	0.570610465936801	10	7	20	0.003333	48_48.61	43.875	48.74	-4.865	40	48	-8	8	0.565360146159911	-2.326	-10.245	5.594	-2.326	4.041	1	1385000	1386000	non_coding	-	info924	info924	NA
Gene507	0.571578025829284	10	6	20	0.003333	48_48.61	53.4	48.268	5.132	52.5	47.5	5	20	0.487247273916589	4.726	-8.591	18.043	4.726	6.794	1	759500	760500	protein_coding	+	info507	info507	NA
Gene879	0.571578836068672	10	7	28	0.004667	48_48.61	45.235	48.813	-3.577	51	48	3	17	0.389256697478019	-3.388	-11.091	4.314	-3.388	3.93	1	1317500	1318500	protein_coding	+	info879	info879	NA
Gene1303	0.571862258998425	10	4	9	0.0015	48_48.61	43.875	48.74	-4.865	29	48	-19	8	0.931180853184727	0.773	-16.765	18.312	0.773	8.948	1	1953500	1954500	protein_coding	+	info1303	info1303	NA
Gene273	0.571896099887438	10	10	25	0.004167	48_48.61	72.833	47.601	25.233	79.5	46.5	33	12	0.0013412042561281	11.754	4.64	18.869	11.754	3.63	1	408500	409500	protein_coding	+	info273	info273	NA
Gene502	0.572827590211438	10	9	41	0.006833	48_48.61	50.125	48.478	1.647	50.5	48	2.5	24	0.238767706944307	3.807	-2.514	10.128	3.807	3.225	1	752000	753000	non_coding	-	info502	info502	NA
Gene183	0.573403022089986	10	10	35	0.005833	48_48.61	49.583	48.525	1.058	55.5	48	7.5	24	0.426284437452325	-2.904	-10.05	4.241	-2.904	3.646	1	273500	274500	protein_coding	+	info183	info183	NA
Gene405	0.574650958990469	10	5	27	0.0045	48_48.61	49.824	48.537	1.286	56	48	8	17	0.562103774668354	2.449	-5.821	10.718	2.449	4.219	1	606500	607500	protein_coding	+	info405	info405	NA
Gene911	0.575003861269521	10	10	50	0.008333	48_48.61	50.212	48.412	1.8	51	47	4	33	0.382793919380563	2.787	-3.462	9.036	2.787	3.188	1	1365500	1366500	protein_coding	+	info911	info911	NA
Gene1411	0.575209427300599	10	8	27	0.0045	48_48.61	57.048	47.975	9.073	56	47	9	21	0.0527780309456239	9.441	-0.075	18.956	9.441	4.855	1	2115500	2116500	protein_coding	+	info1411	info1411	NA
Gene275	0.575468584232486	10	3	13	0.002167	48_48.61	55.1	48.386	6.714	60.5	48	12.5	10	0.362347532265226	6.24	-7.166	19.646	6.24	6.84	1	411500	412500	protein_coding	+	info275	info275	NA
Gene411	0.575643173053959	10	10	38	0.006333	48_48.61	51	48.439	2.561	48	48	0	20	0.817233632199191	0.818	-6.117	7.754	0.818	3.538	1	615500	616500	protein_coding	+	info411	info411	NA
Gene406	0.576743751142892	10	8	30	0.005	48_48.61	50.1	48.504	1.596	47	48	-1	20	0.603501373937402	-2.226	-10.618	6.166	-2.226	4.282	1	608000	609000	non_coding	-	info406	info406	NA
Gene735	0.577031328850192	10	10	40	0.006667	48_48.61	51.778	48.297	3.481	49	48	1	27	0.39332471352538	2.791	-3.609	9.191	2.791	3.265	1	1101500	1102500	protein_coding	+	info735	info735	NA
Gene1161	0.577368517866528	10	4	15	0.0025	48_48.61	63.083	48.007	15.076	57	46.5	10.5	12	0.0327155644712327	13.903	1.203	26.602	13.903	6.479	1	1740500	1741500	protein_coding	+	info1161	info1161	NA
Gene803	0.580078566903077	10	10	30	0.005	48_48.61	58.833	47.957	10.876	65.5	47	18.5	18	0.244280019161624	4.682	-3.184	12.548	4.682	4.013	1	1203500	1204500	protein_coding	+	info803	info803	NA
Gene705	0.581001207767653	10	4	10	0.001667	48_48.61	63	48.266	14.734	76	48	28	7	0.196256048689256	9.599	-4.926	24.124	9.599	7.411	1	1056500	1057500	protein_coding	+	info705	info705	NA
Gene446	0.58149170964574	10	7	7	0.001167	48_48.61	53.75	48.541	5.209	57.5	48	9.5	4	0.327438164325832	7.446	-7.432	22.324	7.446	7.591	1	668000	669000	non_coding	-	info446	info446	NA
Gene225	0.58290195942281	10	6	23	0.003833	48_48.61	45.105	48.847	-3.742	36	49	-13	19	0.817757040304173	-1.177	-11.183	8.828	-1.177	5.105	1	336500	337500	protein_coding	+	info225	info225	NA
Gene712	0.58306156805	10	10	47	0.007833	48_48.61	59	46.965	12.035	56	45	11	41	0.00764770097191864	10.871	2.938	18.804	10.871	4.048	1	1067000	1068000	non_coding	-	info712	info712	NA
Gene342	0.583499962996907	10	9	19	0.003167	48_48.61	44.3	48.759	-4.459	43	48	-5	10	0.238064107669669	-4.655	-12.372	3.062	-4.655	3.937	1	512000	513000	non_coding	-	info342	info342	NA
Gene281	0.584518549159823	10	10	25	0.004167	48_48.61	53.545	48.422	5.123	47	48	-1	11	0.733582665114178	1.286	-6.11	8.681	1.286	3.773	1	420500	421500	protein_coding	+	info281	info281	NA
Gene981	0.587788173371806	10	8	30	0.005	48_48.61	43.267	48.891	-5.625	37	49	-12	15	0.106378874332546	-5.515	-12.188	1.159	-5.515	3.405	1	1470500	1471500	protein_coding	+	info981	info981	NA
Gene1331	0.589371826155361	10	9	41	0.006833	48_48.61	53.171	48.008	5.164	49	46	3	35	0.168565356759824	5.852	-2.458	14.162	5.852	4.24	1	1995500	1996500	protein_coding	+	info1331	info1331	NA
Gene1300	0.589624686562058	10	7	22	0.003667	48_48.61	52.867	48.386	4.481	56	47	9	15	0.635497491801687	2.192	-6.861	11.244	2.192	4.619	1	1949000	1950000	non_coding	-	info1300	info1300	NA
Gene477	0.590087777763311	10	6	24	0.004	48_48.61	54.421	48.217	6.204	60	48	12	19	0.550257350328341	3.099	-7.057	13.254	3.099	5.181	1	714500	715500	protein_coding	+	info477	info477	NA
Gene375	0.590725364445635	10	9	38	0.006333	48_48.61	41.179	49.375	-8.196	38	49	-11	28	0.275888660695867	-4.435	-12.399	3.528	-4.435	4.063	1	561500	562500	protein_coding	+	info375	info375	NA
Gene284	0.59203496702964	10	7	25	0.004167	48_48.61	48.556	48.613	-0.058	44.5	48	-3.5	18	0.860895969403334	-0.851	-10.367	8.664	-0.851	4.855	1	425000	426000	non_coding	-	info284	info284	NA
Gene730	0.592590266158918	10	6	23	0.003833	48_48.61	51.933	48.435	3.498	49	48	1	15	0.425177539820592	3.493	-5.08	12.066	3.493	4.374	1	1094000	1095000	non_coding	-	info730	info730	NA
Gene650	0.592717689750316	10	6	13	0.002167	48_48.61	43.714	48.727	-5.013	39	48	-9	7	0.523032847933768	-3.521	-14.312	7.271	-3.521	5.506	1	974000	975000	non_coding	-	info650	info650	NA
Gene898	0.594185595401641	10	10	30	0.005	48_48.61	40.4	49.196	-8.796	45	49	-4	20	0.175835079760347	-5.437	-13.289	2.416	-5.437	4.006	1	1346000	1347000	non_coding	-	info898	info898	NA
Gene1050	0.594304812122951	10	7	27	0.0045	48_48.61	45.316	48.833	-3.517	49	48	1	19	0.483997769995649	-3.232	-12.27	5.807	-3.232	4.611	1	1574000	1575000	non_coding	-	info1050	info1050	NA
Gene1271	0.594620813777474	10	5	18	0.003	48_48.61	53	48.427	4.573	58	48	10	12	0.649536499950113	2.484	-8.219	13.188	2.484	5.461	1	1905500	1906500	protein_coding	+	info1271	info1271	NA
Gene1215	0.594820923058604	10	6	20	0.003333	48_48.61	34.429	49.304	-14.876	30	49	-19	14	0.156856935357469	-6.89	-16.403	2.624	-6.89	4.854	1	1821500	1822500	protein_coding	+	info1215	info1215	NA
Gene1051	0.595034298494697	10	8	25	0.004167	48_48.61	55.667	48.16	7.507	51.5	48	3.5	18	0.241106345334459	5.676	-3.795	15.148	5.676	4.832	1	1575500	1576500	protein_coding	+	info1051	info1051	NA
Gene422	0.5954780776878	10	8	21	0.0035	48_48.61	58.133	48.109	10.025	54	47	7	15	0.496242705522638	3.376	-6.337	13.089	3.376	4.956	1	632000	633000	non_coding	-	info422	info422	NA
Gene1153	0.596383411599208	10	10	41	0.006833	48_48.61	56.519	47.828	8.691	57	46	11	27	0.575176063164575	2.07	-5.16	9.3	2.07	3.689	1	1728500	1729500	protein_coding	+	info1153	info1153	NA
Gene154	0.596507989830981	10	8	26	0.004333	48_48.61	52.381	48.326	4.055	56	47	9	21	0.440219037788613	3.905	-5.998	13.808	3.905	5.053	1	230000	231000	non_coding	-	info154	info154	NA
Gene418	0.596971710487293	10	10	33	0.0055	48_48.61	46.417	48.701	-2.285	44	48	-4	12	0.299232624441636	-2.83	-8.164	2.504	-2.83	2.721	1	626000	627000	non_coding	-	info418	info418	NA
Gene1199	0.59706143655031	10	8	28	0.004667	48_48.61	50.6	48.468	2.132	52.5	47.5	5	20	0.908595282499258	0.472	-7.575	8.519	0.472	4.106	1	1797500	1798500	protein_coding	+	info1199	info1199	NA
Gene84	0.598045478173382	10	4	26	0.004333	48_48.61	32.25	49.532	-17.282	20	49	-29	16	0.0264308532222053	-9.827	-18.46	-1.194	-9.827	4.405	1	125000	126000	non_coding	-	info84	info84	NA
Gene992	0.598968289998989	10	6	20	0.003333	48_48.61	51.071	48.49	2.582	52.5	48	4.5	14	0.96215825218178	0.254	-10.248	10.757	0.254	5.359	1	1487000	1488000	non_coding	-	info992	info992	NA
Gene139	0.59947620393547	10	6	13	0.002167	48_48.61	46.909	48.675	-1.766	26	48	-22	11	0.891244844864226	-0.991	-15.188	13.205	-0.991	7.243	1	207500	208500	protein_coding	+	info139	info139	NA
Gene498	0.599943134933314	10	6	18	0.003	48_48.61	60.833	48.101	12.733	70	47	23	12	0.147461025520111	7.412	-2.59	17.414	7.412	5.103	1	746000	747000	non_coding	-	info498	info498	NA
Gene2	0.599985143569309	10	10	47	0.007833	48_48.61	53.826	48.177	5.649	49	48	1	23	0.297889613060477	2.809	-2.471	8.09	2.809	2.694	1	2000	3000	non_coding	-	info2	info2	NA
Gene589	0.601187928025362	10	7	17	0.002833	48_48.61	50	48.562	1.438	40.5	48	-7.5	10	0.747394110242466	1.588	-8.067	11.244	1.588	4.926	1	882500	883500	protein_coding	+	info589	info589	NA
Gene287	0.602671619844235	10	7	27	0.0045	48_48.61	37.8	49.382	-11.582	38	49	-11	20	0.210612257455937	-5.921	-15.17	3.329	-5.921	4.719	1	429500	430500	protein_coding	+	info287	info287	NA
Gene298	0.603996910985937	10	8	23	0.003833	48_48.61	73.556	47.018	26.538	81	45.5	35.5	18	0.000106890913828106	19.054	9.546	28.561	19.054	4.851	1	446000	447000	non_coding	-	info298	info298	NA
Gene744	0.604298484828428	10	10	28	0.004667	48_48.61	58.1	48.283	9.817	57.5	48	9.5	10	0.862292442379448	-0.454	-5.575	4.667	-0.454	2.613	1	1115000	1116000	non_coding	-	info744	info744	NA
Gene65	0.605399807127416	10	9	41	0.006833	48_48.61	43.542	49.051	-5.509	45	48.5	-3.5	24	0.169298448958733	-4.272	-10.348	1.805	-4.272	3.1	1	96500	97500	protein_coding	+	info65	info65	NA
Gene742	0.605499508270767	10	8	24	0.004	48_48.61	57.909	47.874	10.035	53.5	46	7.5	22	0.201206651638855	7.36	-3.901	18.621	7.36	5.746	1	1112000	1113000	non_coding	-	info742	info742	NA
Gene1388	0.606488378319232	10	8	22	0.003667	48_48.61	43.556	48.933	-5.377	39	48	-9	18	0.43938690331975	-3.986	-14.077	6.104	-3.986	5.148	1	2081000	2082000	non_coding	-	info1388	info1388	NA
Gene1248	0.606592407225425	10	8	31	0.005167	48_48.61	39.227	49.353	-10.125	32	48.5	-16.5	22	0.213556952912456	-5.383	-13.847	3.081	-5.383	4.318	1	1871000	1872000	non_coding	-	info1248	info1248	NA
Gene723	0.606762301024799	10	5	18	0.003	48_48.61	37	49.178	-12.178	34	48.5	-14.5	14	0.266540460399184	-6.575	-18.152	5.002	-6.575	5.907	1	1083500	1084500	protein_coding	+	info723	info723	NA
Gene1197	0.608347929338485	10	8	16	0.002667	48_48.61	40.462	48.979	-8.518	37	48	-11	13	0.218155599061734	-7.892	-20.427	4.642	-7.892	6.395	1	1794500	1795500	protein_coding	+	info1197	info1197	NA
Gene1071	0.610797201462504	10	8	23	0.003833	48_48.61	45.524	48.842	-3.318	44	48	-4	21	0.87661099726665	-0.906	-12.336	10.523	-0.906	5.832	1	1605500	1606500	protein_coding	+	info1071	info1071	NA
Gene631	0.610954157967307	10	8	26	0.004333	48_48.61	60.231	48.084	12.147	59	47	12	13	0.362984412135807	3.17	-3.649	9.988	3.17	3.479	1	945500	946500	protein_coding	+	info631	info631	NA
Gene186	0.612298407010882	10	10	46	0.007667	48_48.61	50.743	48.328	2.415	54	47	7	35	0.965875508580081	-0.161	-7.536	7.214	-0.161	3.763	1	278000	279000	non_coding	-	info186	info186	NA
Gene1181	0.612565586454466	10	9	55	0.009167	48_48.61	54.118	48.279	5.838	51	47	4	17	0.906897373951455	0.22	-3.466	3.907	0.22	1.881	1	1770500	1771500	protein_coding	+	info1181	info1181	NA
Gene1174	0.612783598336576	10	9	33	0.0055	48_48.61	49.062	48.585	0.478	44	48.5	-4.5	16	0.894428802280178	-0.403	-6.35	5.544	-0.403	3.034	1	1760000	1761000	non_coding	-	info1174	info1174	NA
Gene1203	0.612837685458103	10	5	14	0.002333	48_48.61	30.769	49.418	-18.649	15	49	-34	13	0.0367116217077062	-15.596	-30.162	-1.03	-15.596	7.432	1	1803500	1804500	protein_coding	+	info1203	info1203	NA
Gene857	0.613149770496304	10	7	20	0.003333	48_48.61	46.625	48.722	-2.097	51	47.5	3.5	16	0.798359907064421	1.356	-9.039	11.751	1.356	5.304	1	1284500	1285500	protein_coding	+	info857	info857	NA
Gene890	0.613664107486605	10	9	50	0.008333	48_48.61	48.294	48.629	-0.335	40	48	-8	17	0.503975255837932	-1.388	-5.455	2.678	-1.388	2.075	1	1334000	1335000	non_coding	-	info890	info890	NA
Gene133	0.614791506666062	10	10	47	0.007833	48_48.61	42.95	49.481	-6.531	44.5	48	-3.5	40	0.568105861410381	-2.296	-10.169	5.578	-2.296	4.017	1	198500	199500	protein_coding	+	info133	info133	NA
Gene204	0.615332127115819	10	10	33	0.0055	48_48.61	31.467	49.512	-18.046	34	49	-15	15	0.0277833097347014	-6.425	-12.12	-0.73	-6.425	2.906	1	305000	306000	non_coding	-	info204	info204	NA
Gene794	0.615784837704043	10	9	29	0.004833	48_48.61	42.737	49.007	-6.27	42	49	-7	19	0.447899273965483	-3.159	-11.305	4.988	-3.159	4.156	1	1190000	1191000	non_coding	-	info794	info794	NA
Gene144	0.616722116694173	10	6	21	0.0035	48_48.61	48.6	48.61	-0.01	42.5	48.5	-6	10	0.38330281005947	-3.678	-11.935	4.578	-3.678	4.213	1	215000	216000	non_coding	-	info144	info144	NA
Gene1108	0.619759145164857	10	9	36	0.006	48_48.61	60.318	47.683	12.635	63	47.5	15.5	22	0.0409743242357135	7.318	0.331	14.304	7.318	3.565	1	1661000	1662000	non_coding	-	info1108	info1108	NA
Gene88	0.620028350440287	10	10	37	0.006167	48_48.61	57.8	47.775	10.025	51	46	5	25	0.242555392076299	4.148	-2.795	11.092	4.148	3.543	1	131000	132000	non_coding	-	info88	info88	NA
Gene1209	0.620069847791133	10	8	27	0.0045	48_48.61	51.5	48.381	3.119	53	47.5	5.5	22	0.725914480575237	1.668	-7.651	10.988	1.668	4.755	1	1812500	1813500	protein_coding	+	info1209	info1209	NA
Gene1115	0.620981469384359	10	7	21	0.0035	48_48.61	37.25	49.25	-12	33	48.5	-15.5	16	0.0547739617597309	-9.71	-19.579	0.159	-9.71	5.035	1	1671500	1672500	protein_coding	+	info1115	info1115	NA
Gene1378	0.621344499163672	10	8	34	0.005667	48_48.61	41.714	49.129	-7.415	42	49	-7	21	0.944645282554136	-0.259	-7.56	7.042	-0.259	3.725	1	2066000	2067000	non_coding	-	info1378	info1378	NA
Gene197	0.623392644302648	10	9	30	0.005	48_48.61	38.667	49.358	-10.692	40	49	-9	21	0.140714842363071	-6.432	-14.966	2.102	-6.432	4.354	1	294500	295500	protein_coding	+	info197	info197	NA
Gene4	0.624044695967918	10	7	27	0.0045	48_48.61	52.333	48.372	3.961	49.5	47.5	2	18	0.441709918338933	3.189	-4.925	11.303	3.189	4.14	1	5000	6000	non_coding	-	info4	info4	NA
Gene140	0.624335311640004	10	9	34	0.005667	48_48.61	40	49.095	-9.095	37.5	48	-10.5	16	0.397929176514109	-2.656	-8.806	3.493	-2.656	3.138	1	209000	210000	non_coding	-	info140	info140	NA
Gene59	0.624933108853087	10	5	28	0.004667	48_48.61	55.455	48.068	7.386	58	47.5	10.5	22	0.173866354232481	6.523	-2.856	15.902	6.523	4.785	1	87500	88500	protein_coding	+	info59	info59	NA
Gene74	0.625402637044138	10	8	32	0.005333	48_48.61	51.929	48.268	3.66	50	48	2	28	0.735380442418598	1.65	-7.909	11.209	1.65	4.877	1	110000	111000	non_coding	-	info74	info74	NA
Gene258	0.625460119627514	10	10	35	0.005833	48_48.61	60.708	47.558	13.15	65	46	19	24	0.0182122756432309	8.557	1.494	15.62	8.557	3.604	1	386000	387000	non_coding	-	info258	info258	NA
Gene435	0.627296329922448	10	9	35	0.005833	48_48.61	47.36	48.724	-1.364	39	48	-9	25	0.636422254135216	-1.786	-9.181	5.61	-1.786	3.773	1	651500	652500	protein_coding	+	info435	info435	NA
Gene818	0.628856336475656	10	9	30	0.005	48_48.61	36.786	49.189	-12.403	29.5	48.5	-19	14	0.276970626224027	-3.205	-8.971	2.562	-3.205	2.942	1	1226000	1227000	non_coding	-	info818	info818	NA
Gene1054	0.629101261212303	10	3	11	0.001833	48_48.61	59.091	48.211	10.88	69	48	21	11	0.239590086383327	10.586	-7.021	28.192	10.586	8.983	1	1580000	1581000	non_coding	-	info1054	info1054	NA
Gene1100	0.629161822044096	10	7	25	0.004167	48_48.61	44.611	48.865	-4.254	39	48.5	-9.5	18	0.62026351244297	-2.426	-12.011	7.16	-2.426	4.891	1	1649000	1650000	non_coding	-	info1100	info1100	NA
Gene737	0.6293257620881	10	8	35	0.005833	48_48.61	34.414	50.129	-15.715	31	49	-18	29	0.00133509819378171	-13.691	-21.975	-5.408	-13.691	4.226	1	1104500	1105500	protein_coding	+	info737	info737	NA
Gene549	0.629897001074662	10	10	29	0.004833	48_48.61	52.652	48.274	4.378	51	48	3	23	0.852719911957474	-0.842	-9.727	8.043	-0.842	4.533	1	822500	823500	protein_coding	+	info549	info549	NA
Gene51	0.631190017269757	10	10	42	0.007	48_48.61	57.259	47.755	9.505	50	48	2	27	0.105299686287136	5.773	-1.191	12.737	5.773	3.553	1	75500	76500	protein_coding	+	info51	info51	NA
Gene982	0.631335441290044	10	10	18	0.003	48_48.61	32.286	49	-16.714	17	48	-31	7	0.0382377951358828	-7.755	-15.057	-0.453	-7.755	3.725	1	1472000	1473000	non_coding	-	info982	info982	NA
Gene954	0.632729247955349	10	7	26	0.004333	48_48.61	34	49.598	-15.598	33	49	-16	19	0.0724927208867147	-8.69	-18.14	0.759	-8.69	4.821	1	1430000	1431000	non_coding	-	info954	info954	NA
Gene1005	0.633061379249603	10	7	31	0.005167	48_48.61	44.741	48.993	-4.252	46	49	-3	27	0.272826502724663	-5.245	-14.602	4.112	-5.245	4.774	1	1506500	1507500	protein_coding	+	info1005	info1005	NA
Gene1074	0.633154853543292	10	9	30	0.005	48_48.61	54.038	48.095	5.944	53	47.5	5.5	26	0.483888448147795	3.484	-6.259	13.227	3.484	4.971	1	1610000	1611000	non_coding	-	info1074	info1074	NA
Gene516	0.635057123766254	10	10	49	0.008167	48_48.61	44.906	49.052	-4.146	46	48	-2	32	0.481549049940819	-2.163	-8.179	3.853	-2.163	3.069	1	773000	774000	non_coding	-	info516	info516	NA
Gene363	0.635124955968706	10	10	55	0.009167	48_48.61	44.286	49.055	-4.769	48.5	48	0.5	28	0.272662226486843	-2.569	-7.15	2.013	-2.569	2.338	1	543500	544500	protein_coding	+	info363	info363	NA
Gene1070	0.636504773651725	10	10	48	0.008	48_48.61	57.6	47.968	9.632	60.5	46.5	14	20	0.306264917100816	2.165	-1.975	6.304	2.165	2.112	1	1604000	1605000	non_coding	-	info1070	info1070	NA
Gene802	0.63670870175619	10	8	23	0.003833	48_48.61	47.111	48.656	-1.545	48	48	0	9	0.620508406407868	-1.73	-8.572	5.111	-1.73	3.491	1	1202000	1203000	non_coding	-	info802	info802	NA
Gene278	0.637052966282444	10	8	32	0.005333	48_48.61	46.8	48.775	-1.975	49	48	1	25	0.960457325174151	-0.223	-9.041	8.595	-0.223	4.499	1	416000	417000	non_coding	-	info278	info278	NA
Gene439	0.638536259099105	10	9	28	0.004667	48_48.61	52	48.394	3.606	53.5	48	5.5	18	0.464956954875717	3.057	-5.132	11.246	3.057	4.178	1	657500	658500	protein_coding	+	info439	info439	NA
Gene792	0.639243948111852	10	10	31	0.005167	48_48.61	54.87	48.09	6.779	56	47	9	23	0.680484730642263	1.789	-6.718	10.297	1.789	4.341	1	1187000	1188000	non_coding	-	info792	info792	NA
Gene227	0.639320685988777	10	8	35	0.005833	48_48.61	46.955	48.741	-1.786	52	48	4	22	0.901845085739637	-0.484	-8.169	7.201	-0.484	3.921	1	339500	340500	protein_coding	+	info227	info227	NA
Gene695	0.63941193429619	10	5	20	0.003333	48_48.61	49.4	48.554	0.846	53.5	48	5.5	20	0.810514207451048	1.643	-11.778	15.065	1.643	6.848	1	1041500	1042500	protein_coding	+	info695	info695	NA
Gene795	0.640518167387817	10	6	25	0.004167	48_48.61	50.571	48.462	2.109	49	48	1	21	0.900777489274163	-0.66	-11.023	9.703	-0.66	5.287	1	1191500	1192500	protein_coding	+	info795	info795	NA
Gene1069	0.640670480555348	10	5	27	0.0045	48_48.61	42.947	48.993	-6.046	42	49	-7	19	0.592930351286188	-2.175	-10.138	5.789	-2.175	4.063	1	1602500	1603500	protein_coding	+	info1069	info1069	NA
Gene108	0.641107734447016	10	7	35	0.005833	48_48.61	52.25	48.405	3.845	57.5	47.5	10	16	0.730244845863848	1.17	-5.473	7.812	1.17	3.389	1	161000	162000	non_coding	-	info108	info108	NA
Gene10	0.641235623362445	10	10	43	0.007167	48_48.61	50.062	48.528	1.534	37.5	48	-10.5	16	0.995208337126549	-0.015	-4.751	4.722	-0.015	2.417	1	14000	15000	non_coding	-	info10	info10	NA
Gene32	0.641712430307526	10	9	23	0.003833	48_48.61	43.438	48.901	-5.464	41	48	-7	16	0.528743249037248	-2.647	-10.872	5.579	-2.647	4.197	1	47000	48000	non_coding	-	info32	info32	NA
Gene817	0.642146864987513	10	9	26	0.004333	48_48.61	44.833	48.938	-4.105	38.5	48.5	-10	24	0.665761100376686	-2.332	-12.899	8.236	-2.332	5.392	1	1224500	1225500	protein_coding	+	info817	info817	NA
Gene1044	0.643010556419907	10	8	37	0.006167	48_48.61	40.368	49.167	-8.799	26	49	-23	19	0.291218715324662	-3.437	-9.809	2.934	-3.437	3.251	1	1565000	1566000	non_coding	-	info1044	info1044	NA
