SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene693	0.583558384790948	10	9	26	0.004333	48_48.61	48.562	48.613	-0.05	50	48	2	16	0.446880195897424	-2.976	-10.633	4.681	-2.976	3.907	1	1038500	1039500	protein_coding	+	info693	info693	NA
Gene572	0.584700178926007	10	7	25	0.004167	48_48.61	51.5	48.469	3.031	49.5	48	1.5	14	0.643298913224459	1.991	-6.425	10.407	1.991	4.294	1	857000	858000	non_coding	-	info572	info572	NA
Gene1016	0.585599933409712	10	5	16	0.002667	48_48.61	49.2	48.59	0.61	40	48	-8	10	0.743733952095791	-1.843	-12.879	9.194	-1.843	5.631	1	1523000	1524000	non_coding	-	info1016	info1016	NA
Gene1000	0.585789904858028	10	7	29	0.004833	48_48.61	46.72	48.782	-2.062	34	48	-14	25	0.600359262857014	-2.637	-12.491	7.217	-2.637	5.028	1	1499000	1500000	non_coding	-	info1000	info1000	NA
Gene486	0.585954179681466	10	6	16	0.002667	48_48.61	54.5	48.365	6.135	56	48	8	12	0.427215500023197	4.668	-6.84	16.177	4.668	5.872	1	728000	729000	non_coding	-	info486	info486	NA
Gene32	0.586126908443706	10	6	29	0.004833	48_48.61	45.947	48.79	-2.843	36	48	-12	19	0.63705308436427	-2.048	-10.545	6.449	-2.048	4.335	1	47000	48000	non_coding	-	info32	info32	NA
Gene249	0.586564555235103	10	10	34	0.005667	48_48.61	55.857	48.065	7.793	51	47	4	21	0.506432181986669	2.519	-4.903	9.941	2.519	3.787	1	372500	373500	protein_coding	+	info249	info249	NA
Gene180	0.586729076842185	10	7	30	0.005	48_48.61	52.833	48.243	4.591	55.5	48	7.5	24	0.416628470708363	3.824	-5.39	13.037	3.824	4.701	1	269000	270000	non_coding	-	info180	info180	NA
Gene1094	0.589574140762599	10	9	27	0.0045	48_48.61	43.062	48.923	-5.86	44.5	49	-4.5	16	0.460740024223524	-3.106	-11.348	5.136	-3.106	4.205	1	1640000	1641000	non_coding	-	info1094	info1094	NA
Gene215	0.589789338238594	10	9	36	0.006	48_48.61	47.217	48.726	-1.508	50	48	2	23	0.436909152893443	-2.754	-9.687	4.18	-2.754	3.538	1	321500	322500	protein_coding	+	info215	info215	NA
Gene1146	0.590266193592105	10	4	20	0.003333	48_48.61	52.15	48.357	3.793	52	48	4	20	0.546160009434817	4.107	-9.215	17.429	4.107	6.797	1	1718000	1719000	non_coding	-	info1146	info1146	NA
Gene925	0.593842456072941	10	10	26	0.004333	48_48.61	51.105	48.441	2.664	48	48	0	19	0.70630410128992	1.759	-7.382	10.9	1.759	4.664	1	1386500	1387500	protein_coding	+	info925	info925	NA
Gene964	0.5939541757794	10	10	30	0.005	48_48.61	53.526	48.278	5.249	54	48	6	19	0.78205102612258	-1.026	-8.285	6.234	-1.026	3.704	1	1445000	1446000	non_coding	-	info964	info964	NA
Gene981	0.594524093292899	10	10	38	0.006333	48_48.61	48.4	48.621	-0.221	51	48	3	15	0.435024817527288	2.183	-3.291	7.658	2.183	2.793	1	1470500	1471500	protein_coding	+	info981	info981	NA
Gene928	0.594524218093626	10	10	31	0.005167	48_48.61	52.308	48.443	3.865	56	48	8	13	0.648886416583855	1.392	-4.594	7.378	1.392	3.054	1	1391000	1392000	non_coding	-	info928	info928	NA
Gene404	0.594778328234709	10	8	28	0.004667	48_48.61	54.421	48.217	6.204	56	47	9	19	0.470105317931186	3.027	-5.177	11.232	3.027	4.186	1	605000	606000	non_coding	-	info404	info404	NA
Gene719	0.59531967179749	10	7	10	0.001667	48_48.61	47.625	48.637	-1.012	42	48	-6	8	0.630832495485831	3.809	-11.709	19.326	3.809	7.917	1	1077500	1078500	protein_coding	+	info719	info719	NA
Gene826	0.596055850083165	10	4	17	0.002833	48_48.61	54.769	48.331	6.438	48	48	0	13	0.431718049412051	4.77	-7.104	16.643	4.77	6.058	1	1238000	1239000	non_coding	-	info826	info826	NA
Gene352	0.596573525589609	10	5	18	0.003	48_48.61	55.294	48.208	7.086	53	48	5	17	0.418324039609426	5.478	-7.769	18.726	5.478	6.759	1	527000	528000	non_coding	-	info352	info352	NA
Gene417	0.597176823921006	10	9	19	0.003167	48_48.61	56.444	48.368	8.077	56	48	8	9	0.729974377248016	1.424	-6.655	9.503	1.424	4.122	1	624500	625500	protein_coding	+	info417	info417	NA
Gene851	0.597227068549571	10	9	30	0.005	48_48.61	58.294	48.028	10.266	65	47	18	17	0.579843481109731	2.114	-5.363	9.591	2.114	3.815	1	1275500	1276500	protein_coding	+	info851	info851	NA
Gene477	0.597315083041669	10	10	48	0.008	48_48.61	45.321	48.949	-3.627	50	47	3	28	0.429271460778788	-2.574	-8.949	3.8	-2.574	3.252	1	714500	715500	protein_coding	+	info477	info477	NA
Gene312	0.597348236741181	10	10	29	0.004833	48_48.61	58	47.975	10.025	60	47	13	19	0.387026723529215	3.501	-4.419	11.421	3.501	4.041	1	467000	468000	non_coding	-	info312	info312	NA
Gene1226	0.597651682366873	10	10	46	0.007667	48_48.61	54.154	48.084	6.07	54.5	47.5	7	26	0.408094834326859	2.399	-3.277	8.076	2.399	2.896	1	1838000	1839000	non_coding	-	info1226	info1226	NA
Gene753	0.598593921532923	10	8	39	0.0065	48_48.61	40.6	49.032	-8.432	39	48	-9	15	0.47090058768442	-1.882	-6.992	3.228	-1.882	2.607	1	1128500	1129500	protein_coding	+	info753	info753	NA
Gene23	0.598941948514757	10	9	27	0.0045	48_48.61	58	48.219	9.781	66.5	48	18.5	12	0.534212032074335	2.015	-4.331	8.36	2.015	3.237	1	33500	34500	protein_coding	+	info23	info23	NA
Gene643	0.601427253185226	10	10	38	0.006333	48_48.61	39.556	49.188	-9.632	35	49	-14	18	0.428182014174652	-2.359	-8.187	3.469	-2.359	2.973	1	963500	964500	protein_coding	+	info643	info643	NA
Gene766	0.604106012744652	10	7	33	0.0055	48_48.61	49.545	48.536	1.009	51	47.5	3.5	22	0.588167641253072	-2.22	-10.247	5.807	-2.22	4.095	1	1148000	1149000	non_coding	-	info766	info766	NA
Gene820	0.606460036430769	10	10	32	0.005333	48_48.61	54.826	48.094	6.732	54	47	7	23	0.800573409670567	0.973	-6.567	8.513	0.973	3.847	1	1229000	1230000	non_coding	-	info820	info820	NA
Gene958	0.607184257618495	10	10	34	0.005667	48_48.61	53.433	48.074	5.359	51.5	48	3.5	30	0.811432638868281	1.163	-8.385	10.712	1.163	4.872	1	1436000	1437000	non_coding	-	info958	info958	NA
Gene44	0.607389586482972	10	10	43	0.007167	48_48.61	50.576	48.367	2.209	46	48	-2	33	0.933677815732449	0.326	-7.345	7.997	0.326	3.914	1	65000	66000	non_coding	-	info44	info44	NA
Gene874	0.607853916023884	10	10	18	0.003	48_48.61	53.077	48.408	4.669	54	48	6	13	0.743184951632773	-1.553	-10.835	7.729	-1.553	4.736	1	1310000	1311000	non_coding	-	info874	info874	NA
Gene672	0.608049520530721	10	8	34	0.005667	48_48.61	55.733	48.235	7.498	51	48	3	15	0.775162731373208	0.778	-4.557	6.113	0.778	2.722	1	1007000	1008000	non_coding	-	info672	info672	NA
Gene1163	0.608497169130875	10	5	25	0.004167	48_48.61	46.9	48.732	-1.832	47.5	48.5	-1	20	0.573007770051978	-2.894	-12.947	7.159	-2.894	5.129	1	1743500	1744500	protein_coding	+	info1163	info1163	NA
Gene758	0.608819803202459	10	8	28	0.004667	48_48.61	49.929	48.545	1.383	45.5	48	-2.5	14	0.463112375626358	-2.63	-9.647	4.386	-2.63	3.58	1	1136000	1137000	non_coding	-	info758	info758	NA
Gene237	0.610481477132237	10	10	39	0.0065	48_48.61	55.567	47.837	7.73	61	47	14	30	0.443392101256655	3.077	-4.781	10.935	3.077	4.009	1	354500	355500	protein_coding	+	info237	info237	NA
Gene594	0.611147888607797	10	7	23	0.003833	48_48.61	50.917	48.514	2.403	47.5	48	-0.5	12	0.641558721404042	-1.73	-9.007	5.547	-1.73	3.713	1	890000	891000	non_coding	-	info594	info594	NA
Gene390	0.612040254470991	10	10	20	0.003333	48_48.61	44.091	48.782	-4.691	48	48	0	11	0.441580133311667	-3.388	-12.006	5.23	-3.388	4.397	1	584000	585000	non_coding	-	info390	info390	NA
Gene275	0.612433454961976	10	10	39	0.0065	48_48.61	45.75	48.771	-3.021	51	48	3	16	0.468728071477417	-1.74	-6.442	2.961	-1.74	2.399	1	411500	412500	protein_coding	+	info275	info275	NA
Gene3	0.61396907756065	10	7	20	0.003333	48_48.61	56.8	48.328	8.472	65.5	47.5	18	10	0.743635161670402	1.359	-6.775	9.493	1.359	4.15	1	3500	4500	protein_coding	+	info3	info3	NA
Gene972	0.614421092400654	10	8	27	0.0045	48_48.61	47.429	48.668	-1.239	46.5	48	-1.5	14	0.484543026863213	2.595	-4.671	9.861	2.595	3.707	1	1457000	1458000	non_coding	-	info972	info972	NA
Gene107	0.614819908900741	10	9	34	0.005667	48_48.61	47.778	48.692	-0.915	46	48	-2	27	0.456679407395837	-3.303	-11.99	5.383	-3.303	4.432	1	159500	160500	protein_coding	+	info107	info107	NA
Gene1218	0.617461936765854	10	8	35	0.005833	48_48.61	49.208	48.558	0.65	47.5	48	-0.5	24	0.490562638549173	2.637	-4.851	10.125	2.637	3.821	1	1826000	1827000	non_coding	-	info1218	info1218	NA
Gene593	0.618013521765477	10	9	20	0.003333	48_48.61	44.667	48.732	-4.065	48	48	0	9	0.475086474504327	-2.733	-10.222	4.757	-2.733	3.821	1	888500	889500	protein_coding	+	info593	info593	NA
Gene664	0.618193177145794	10	8	38	0.006333	48_48.61	46.065	48.903	-2.839	47	48	-1	31	0.583992236287654	-2.242	-10.26	5.775	-2.242	4.091	1	995000	996000	non_coding	-	info664	info664	NA
Gene176	0.618769766698165	10	8	30	0.005	48_48.61	50.846	48.509	2.337	49	47	2	13	0.856931595191666	-0.575	-6.823	5.673	-0.575	3.188	1	263000	264000	non_coding	-	info176	info176	NA
Gene535	0.619627180141221	10	9	23	0.003833	48_48.61	41.412	49.042	-7.631	47	48	-1	17	0.404737810216394	-3.9	-13.061	5.261	-3.9	4.674	1	801500	802500	protein_coding	+	info535	info535	NA
Gene1046	0.619694300830184	10	10	33	0.0055	48_48.61	46.667	48.712	-2.046	45	48	-3	15	0.906510555361827	-0.374	-6.617	5.868	-0.374	3.185	1	1568000	1569000	non_coding	-	info1046	info1046	NA
Gene130	0.621087449027232	10	8	32	0.005333	48_48.61	47.423	48.723	-1.3	44.5	49	-4.5	26	0.524905461732074	-2.929	-11.946	6.089	-2.929	4.601	1	194000	195000	non_coding	-	info130	info130	NA
Gene344	0.621488619157543	10	8	32	0.005333	48_48.61	39.105	49.253	-10.147	34	48	-14	19	0.479104073154341	-2.582	-9.723	4.559	-2.582	3.644	1	515000	516000	non_coding	-	info344	info344	NA
Gene765	0.621831581429399	10	8	33	0.0055	48_48.61	50.571	48.462	2.109	39	48	-9	21	0.679836772723712	1.533	-5.74	8.806	1.533	3.711	1	1146500	1147500	protein_coding	+	info765	info765	NA
Gene879	0.622149015545371	10	10	36	0.006	48_48.61	53.286	48.129	5.157	50	46.5	3.5	28	0.447307274032422	3.223	-5.079	11.524	3.223	4.236	1	1317500	1318500	protein_coding	+	info879	info879	NA
Gene1009	0.622640093795818	10	8	32	0.005333	48_48.61	49.333	48.547	0.786	49	48	1	24	0.504371224415138	2.941	-5.682	11.563	2.941	4.399	1	1512500	1513500	protein_coding	+	info1009	info1009	NA
Gene283	0.62336208347443	10	6	23	0.003833	48_48.61	45.136	48.885	-3.749	42.5	48.5	-6	22	0.42198820399456	-4.938	-16.974	7.098	-4.938	6.141	1	423500	424500	protein_coding	+	info283	info283	NA
Gene1281	0.623927993297467	10	10	44	0.007333	48_48.61	56.107	47.838	8.269	55.5	47.5	8	28	0.449714153141867	2.341	-3.722	8.404	2.341	3.093	1	1920500	1921500	protein_coding	+	info1281	info1281	NA
Gene749	0.623995341283851	10	9	44	0.007333	48_48.61	45.03	49.052	-4.022	44	48	-4	33	0.456478688026378	-2.832	-10.276	4.612	-2.832	3.798	1	1122500	1123500	protein_coding	+	info749	info749	NA
Gene649	0.624647561016768	10	6	9	0.0015	48_48.61	56	48.535	7.465	66	48	18	3	0.532335104544796	3.113	-6.645	12.871	3.113	4.979	1	972500	973500	protein_coding	+	info649	info649	NA
Gene550	0.627389554444967	10	10	46	0.007667	48_48.61	41.963	49.267	-7.304	39	49	-10	27	0.485095643094122	-2.348	-8.933	4.236	-2.348	3.36	1	824000	825000	non_coding	-	info550	info550	NA
Gene75	0.628609787029972	10	10	40	0.006667	48_48.61	58	47.975	10.025	56	48	8	19	0.468272908257259	1.986	-3.373	7.344	1.986	2.734	1	111500	112500	protein_coding	+	info75	info75	NA
Gene164	0.631962651591142	10	9	36	0.006	48_48.61	43.963	49.07	-5.107	34	49	-15	27	0.588178294173	-2.066	-9.537	5.405	-2.066	3.812	1	245000	246000	non_coding	-	info164	info164	NA
Gene250	0.632392112936757	10	9	33	0.0055	48_48.61	53.276	48.111	5.165	51	47	4	29	0.812470225957322	1.142	-8.285	10.569	1.142	4.81	1	374000	375000	non_coding	-	info250	info250	NA
Gene548	0.632427754414028	10	8	28	0.004667	48_48.61	44.273	48.953	-4.681	47	48	-1	22	0.460723517225462	-3.55	-12.97	5.87	-3.55	4.806	1	821000	822000	non_coding	-	info548	info548	NA
Gene1313	0.632494140853371	10	8	23	0.003833	48_48.61	50.118	48.519	1.598	45	48	-3	17	0.617325531271658	2.476	-7.227	12.18	2.476	4.951	1	1968500	1969500	protein_coding	+	info1313	info1313	NA
Gene47	0.632656528065244	10	10	29	0.004833	48_48.61	53.192	48.175	5.017	46.5	48	-1.5	26	0.444218608937582	3.842	-5.987	13.671	3.842	5.015	1	69500	70500	protein_coding	+	info47	info47	NA
Gene43	0.633203603207599	10	10	39	0.0065	48_48.61	40.607	49.434	-8.827	28	49	-21	28	0.465711763684424	-2.645	-9.744	4.453	-2.645	3.622	1	63500	64500	protein_coding	+	info43	info43	NA
Gene1031	0.633551165298863	10	10	37	0.006167	48_48.61	42.526	49.021	-6.495	44	48	-4	19	0.479376954049862	-2.249	-8.474	3.975	-2.249	3.176	1	1545500	1546500	protein_coding	+	info1031	info1031	NA
Gene802	0.633576246585486	10	9	33	0.0055	48_48.61	54.2	48.211	5.989	56	47	9	20	0.475078861676805	2.59	-4.508	9.688	2.59	3.621	1	1202000	1203000	non_coding	-	info802	info802	NA
Gene241	0.634934552640028	10	8	24	0.004	48_48.61	50	48.567	1.433	44	48	-4	9	0.621381740417257	1.555	-4.61	7.72	1.555	3.145	1	360500	361500	protein_coding	+	info241	info241	NA
Gene687	0.634949774697007	10	6	23	0.003833	48_48.61	42.176	48.996	-6.82	39	49	-10	17	0.479305483093701	-3.633	-13.685	6.419	-3.633	5.129	1	1029500	1030500	protein_coding	+	info687	info687	NA
Gene967	0.635297687542586	10	9	33	0.0055	48_48.61	46.071	48.734	-2.663	46	48	-2	14	0.790333697534382	-0.776	-6.493	4.94	-0.776	2.917	1	1449500	1450500	protein_coding	+	info967	info967	NA
Gene496	0.635386482260732	10	6	14	0.002333	48_48.61	46	48.719	-2.719	45.5	48	-2.5	12	0.516633411966404	-4.572	-18.373	9.229	-4.572	7.041	1	743000	744000	non_coding	-	info496	info496	NA
Gene410	0.635883395950209	10	9	29	0.004833	48_48.61	56.125	48.404	7.721	58	47.5	10.5	8	0.886039061549079	-0.361	-5.295	4.573	-0.361	2.518	1	614000	615000	non_coding	-	info410	info410	NA
Gene963	0.636699026262166	10	10	25	0.004167	48_48.61	45.889	48.694	-2.805	50	48	2	9	0.509846530275021	-1.988	-7.891	3.916	-1.988	3.012	1	1443500	1444500	protein_coding	+	info963	info963	NA
Gene943	0.637030078077333	10	10	33	0.0055	48_48.61	45.25	48.799	-3.549	43	48	-5	16	0.489915601280987	-2.305	-8.838	4.229	-2.305	3.334	1	1413500	1414500	protein_coding	+	info943	info943	NA
Gene174	0.637100953468341	10	6	17	0.002833	48_48.61	47.688	48.662	-0.974	47	48	-1	16	0.764866018394627	2.071	-11.488	15.63	2.071	6.918	1	260000	261000	non_coding	-	info174	info174	NA
Gene309	0.640947373706343	10	9	28	0.004667	48_48.61	52.905	48.287	4.618	49	48	1	21	0.617038282520132	2.182	-6.36	10.724	2.182	4.358	1	462500	463500	protein_coding	+	info309	info309	NA
Gene645	0.641028585914428	10	5	21	0.0035	48_48.61	62.75	48.021	14.729	81	47.5	33.5	12	0.544116371699239	2.642	-5.884	11.168	2.642	4.35	1	966500	967500	protein_coding	+	info645	info645	NA
Gene413	0.64261495534141	10	8	33	0.0055	48_48.61	46.235	48.753	-2.517	49	48	1	17	0.631189844597134	-1.62	-8.227	4.987	-1.62	3.371	1	618500	619500	protein_coding	+	info413	info413	NA
Gene1247	0.642846415819214	10	7	28	0.004667	48_48.61	54.214	48.336	5.879	49.5	47.5	2	14	0.495361594960814	2.552	-4.775	9.879	2.552	3.738	1	1869500	1870500	protein_coding	+	info1247	info1247	NA
Gene660	0.643372327895276	10	5	10	0.001667	48_48.61	46.429	48.662	-2.234	49	48	1	7	0.484536309059877	-5.2	-19.761	9.361	-5.2	7.429	1	989000	990000	non_coding	-	info660	info660	NA
Gene20	0.64436728213341	10	7	17	0.002833	48_48.61	53.091	48.439	4.651	51	47	4	11	0.869038854871819	-0.857	-11.039	9.324	-0.857	5.195	1	29000	30000	non_coding	-	info20	info20	NA
Gene1156	0.644602813137595	10	10	34	0.005667	48_48.61	42.19	49.093	-6.903	31	49	-18	21	0.457289655364098	-2.773	-10.074	4.528	-2.773	3.725	1	1733000	1734000	non_coding	-	info1156	info1156	NA
Gene270	0.645947064519088	10	10	43	0.007167	48_48.61	51.059	48.297	2.762	49	48	1	34	0.993476777504407	-0.033	-7.825	7.76	-0.033	3.976	1	404000	405000	non_coding	-	info270	info270	NA
Gene780	0.646705672058893	10	10	43	0.007167	48_48.61	47.167	48.736	-1.569	49	48	1	24	0.944001901467181	0.209	-5.618	6.036	0.209	2.973	1	1169000	1170000	non_coding	-	info780	info780	NA
Gene678	0.647020048420313	10	9	40	0.006667	48_48.61	39.583	48.986	-9.403	40.5	48	-7.5	12	0.522650884342569	-1.45	-5.888	2.989	-1.45	2.265	1	1016000	1017000	non_coding	-	info678	info678	NA
Gene806	0.647304085365241	10	10	15	0.0025	48_48.61	43.7	48.779	-5.079	35	48.5	-13.5	10	0.774517832804709	1.584	-9.243	12.411	1.584	5.524	1	1208000	1209000	non_coding	-	info806	info806	NA
Gene281	0.647645088306387	10	9	21	0.0035	48_48.61	48.333	48.625	-0.291	51	48	3	15	0.665047627336558	-2.283	-12.605	8.04	-2.283	5.267	1	420500	421500	protein_coding	+	info281	info281	NA
Gene832	0.64780102822026	10	9	28	0.004667	48_48.61	53.667	48.287	5.379	58.5	48	10.5	18	0.475677503300031	2.604	-4.542	9.75	2.604	3.646	1	1247000	1248000	non_coding	-	info832	info832	NA
Gene621	0.649448635201437	10	10	40	0.006667	48_48.61	55.85	48.093	7.757	59	46.5	12.5	20	0.653045559813913	1.396	-4.684	7.476	1.396	3.102	1	930500	931500	protein_coding	+	info621	info621	NA
Gene211	0.6512504759661	10	4	17	0.002833	48_48.61	53.857	48.485	5.373	38	48	-10	7	0.975821501356448	-0.135	-8.827	8.558	-0.135	4.435	1	315500	316500	protein_coding	+	info211	info211	NA
Gene1001	0.651372283631523	10	10	31	0.005167	48_48.61	54.5	48.278	6.222	52	46.5	5.5	16	0.592507012667722	1.861	-4.948	8.671	1.861	3.474	1	1500500	1501500	protein_coding	+	info1001	info1001	NA
Gene288	0.651472981746691	10	9	24	0.004	48_48.61	46.385	48.711	-2.326	39	48	-9	13	0.607159729906986	-2.175	-10.458	6.108	-2.175	4.226	1	431000	432000	non_coding	-	info288	info288	NA
Gene785	0.652650411942109	10	10	44	0.007333	48_48.61	45.25	48.902	-3.652	41	48.5	-7.5	24	0.501839467676449	-1.902	-7.447	3.642	-1.902	2.829	1	1176500	1177500	protein_coding	+	info785	info785	NA
Gene625	0.652825433897817	10	10	36	0.006	48_48.61	49.111	48.56	0.551	46	48	-2	27	0.72516613940352	1.409	-6.441	9.26	1.409	4.005	1	936500	937500	protein_coding	+	info625	info625	NA
Gene126	0.653469271627325	10	10	50	0.008333	48_48.61	55.952	48.057	7.895	50	48	2	21	0.505957837342393	1.396	-2.713	5.506	1.396	2.097	1	188000	189000	non_coding	-	info126	info126	NA
Gene330	0.653985757648583	10	9	31	0.005167	48_48.61	45.867	48.915	-3.048	44	48	-4	30	0.434864726779516	-4.203	-14.739	6.332	-4.203	5.376	1	494000	495000	non_coding	-	info330	info330	NA
Gene1208	0.655203338596724	10	10	37	0.006167	48_48.61	49.529	48.555	0.975	49	48	1	17	0.776047264620857	-0.851	-6.706	5.004	-0.851	2.987	1	1811000	1812000	non_coding	-	info1208	info1208	NA
Gene1305	0.655613321903551	10	10	28	0.004667	48_48.61	42.391	49.126	-6.735	37	49	-12	23	0.828608177176175	-1.082	-10.867	8.703	-1.082	4.992	1	1956500	1957500	protein_coding	+	info1305	info1305	NA
Gene196	0.655678458460163	10	10	53	0.008833	48_48.61	40.615	48.972	-8.357	42	48	-6	13	0.561675584668862	-0.934	-4.087	2.218	-0.934	1.608	1	293000	294000	non_coding	-	info196	info196	NA
Gene1043	0.655831560504893	10	10	36	0.006	48_48.61	44.76	48.96	-4.2	44	49	-5	25	0.765282118355853	-1.147	-8.672	6.377	-1.147	3.839	1	1563500	1564500	protein_coding	+	info1043	info1043	NA
Gene583	0.655908039688965	10	9	27	0.0045	48_48.61	43.056	48.965	-5.909	40	48.5	-8.5	18	0.505837872406304	-2.999	-11.824	5.825	-2.999	4.502	1	873500	874500	protein_coding	+	info583	info583	NA
Gene897	0.655941722708985	10	9	38	0.006333	48_48.61	45.333	48.819	-3.486	44.5	48	-3.5	18	0.500009151618329	-1.976	-7.711	3.759	-1.976	2.926	1	1344500	1345500	protein_coding	+	info897	info897	NA
Gene1140	0.656101325441732	10	10	33	0.0055	48_48.61	50.4	48.548	1.852	38	48	-10	10	0.793494460066837	-0.655	-5.554	4.244	-0.655	2.5	1	1709000	1710000	non_coding	-	info1140	info1140	NA
Gene398	0.656925988678052	10	9	36	0.006	48_48.61	57.571	48.171	9.4	62	47.5	14.5	14	0.548201054467346	1.513	-3.419	6.445	1.513	2.516	1	596000	597000	non_coding	-	info398	info398	NA
Gene789	0.65706557148306	10	10	36	0.006	48_48.61	43.526	48.954	-5.427	42	48	-6	19	0.473433228272625	-2.507	-9.352	4.338	-2.507	3.492	1	1182500	1183500	protein_coding	+	info789	info789	NA
Gene1102	0.657147016910819	10	10	36	0.006	48_48.61	42.2	49.193	-6.993	40	49	-9	25	0.700406774892951	-1.476	-8.984	6.033	-1.476	3.831	1	1652000	1653000	non_coding	-	info1102	info1102	NA
Gene377	0.657239914733907	10	9	28	0.004667	48_48.61	53.471	48.318	5.153	51	48	3	17	0.70667006225534	1.374	-5.774	8.522	1.374	3.647	1	564500	565500	protein_coding	+	info377	info377	NA
Gene40	0.657560150210807	10	6	24	0.004	48_48.61	48.571	48.612	-0.04	50	47.5	2.5	14	0.729129194709885	1.469	-6.839	9.778	1.469	4.239	1	59000	60000	non_coding	-	info40	info40	NA
Gene1070	0.659368843854716	10	9	29	0.004833	48_48.61	56.125	48.187	7.938	49	48	1	16	0.508995646515385	2.064	-4.054	8.181	2.064	3.121	1	1604000	1605000	non_coding	-	info1070	info1070	NA
Gene1051	0.659422619335043	10	9	23	0.003833	48_48.61	53.467	48.354	5.112	51	48	3	15	0.770403393071147	1.339	-7.647	10.326	1.339	4.585	1	1575500	1576500	protein_coding	+	info1051	info1051	NA
Gene337	0.660222090479472	10	10	45	0.0075	48_48.61	50.778	48.396	2.382	51	48	3	27	0.50467043088463	2.131	-4.122	8.385	2.131	3.191	1	504500	505500	protein_coding	+	info337	info337	NA
Gene34	0.660490874851868	10	7	29	0.004833	48_48.61	46.75	48.801	-2.051	43.5	48	-4.5	28	0.505259214426679	-3.685	-14.511	7.142	-3.685	5.524	1	50000	51000	non_coding	-	info34	info34	NA
Gene13	0.660518475723259	10	10	23	0.003833	48_48.61	44.688	48.831	-4.143	39	49	-10	16	0.998072848472592	-0.012	-9.467	9.444	-0.012	4.824	1	18500	19500	protein_coding	+	info13	info13	NA
Gene844	0.661959130274759	10	10	26	0.004333	48_48.61	51.444	48.429	3.015	51.5	48	3.5	18	0.816009748879142	-1.011	-9.52	7.498	-1.011	4.341	1	1265000	1266000	non_coding	-	info844	info844	NA
Gene109	0.662199088786357	10	7	16	0.002667	48_48.61	45.667	48.765	-3.098	50	48	2	15	0.483405809360243	-5.026	-19.063	9.012	-5.026	7.162	1	162500	163500	protein_coding	+	info109	info109	NA
Gene1136	0.664063123771471	10	10	28	0.004667	48_48.61	53.529	48.314	5.215	56	47	9	17	0.701088300157888	1.552	-6.365	9.469	1.552	4.04	1	1703000	1704000	non_coding	-	info1136	info1136	NA
